tri,vertex,x,y,z,fault_name
101,b,123359.4,3186730.2,-5000.0,tib_dog
101,c,121982.8,3184394.1,-2500.0,tib_dog
101,m,121857.66666666667,3185812.4333333336,-3333.3333333333335,tib_dog
102,a,107466.0,3187793.9,4000.0,tib_dog
102,b,107917.1,3186682.9,4004.0,tib_dog
102,c,106849.3,3186988.0,4336.0,tib_dog
102,m,107410.8,3187154.9333333336,4113.333333333333,tib_dog
103,a,109259.8,3185541.3,4000.0,tib_dog
103,b,112670.0,3186146.2,2000.0,tib_dog
103,c,110469.5,3184415.0,4000.0,tib_dog
103,m,110799.76666666666,3185367.5,3333.3333333333335,tib_dog
104,a,128365.1,3187919.0,-10000.0,tib_dog
104,b,129658.3,3186500.7,-10000.0,tib_dog
104,c,127927.1,3185708.1,-7500.0,tib_dog
104,m,128650.16666666667,3186709.266666667,-9166.666666666666,tib_dog
105,a,126884.3,3186876.2,-7500.0,tib_dog
105,b,128365.1,3187919.0,-10000.0,tib_dog
105,c,127927.1,3185708.1,-7500.0,tib_dog
105,m,127725.5,3186834.4333333336,-8333.333333333334,tib_dog
106,a,124819.4,3185437.0,-5000.0,tib_dog
106,b,125632.8,3188252.7,-7500.0,tib_dog
106,c,126884.3,3186876.2,-7500.0,tib_dog
106,m,125778.83333333333,3186855.3000000003,-6666.666666666667,tib_dog
107,a,116184.4,3187981.6,-1000.0,tib_dog
107,b,117727.9,3185895.9,-1000.0,tib_dog
107,c,116309.6,3186125.3,0.0,tib_dog
107,m,116740.63333333335,3186667.6,-666.6666666666666,tib_dog
108,a,123359.4,3186730.2,-5000.0,tib_dog
108,b,125632.8,3188252.7,-7500.0,tib_dog
108,c,124819.4,3185437.0,-5000.0,tib_dog
108,m,124603.86666666665,3186806.6333333333,-5833.333333333333,tib_dog
109,a,117727.9,3185895.9,-1000.0,tib_dog
109,b,118437.0,3188482.2,-2500.0,tib_dog
109,c,119313.0,3187272.5,-2500.0,tib_dog
109,m,118492.63333333335,3187216.8666666667,-2000.0,tib_dog
110,a,109259.8,3185541.3,4000.0,tib_dog
110,b,111001.4,3188565.6,2000.0,tib_dog
110,c,112670.0,3186146.2,2000.0,tib_dog
110,m,110977.06666666667,3186751.0333333337,2666.6666666666665,tib_dog
111,a,120230.8,3186313.0,-2500.0,tib_dog
111,b,122107.9,3188565.6,-5000.0,tib_dog
111,c,123359.4,3186730.2,-5000.0,tib_dog
111,m,121899.36666666665,3187202.9333333336,-4166.666666666667,tib_dog
112,a,105781.4,3187903.3,4494.0,tib_dog
112,b,107466.0,3187793.9,4000.0,tib_dog
112,c,106849.3,3186988.0,4336.0,tib_dog
112,m,106698.90000000001,3187561.733333333,4276.666666666667,tib_dog
113,a,116184.4,3187981.6,-1000.0,tib_dog
113,b,118437.0,3188482.2,-2500.0,tib_dog
113,c,117727.9,3185895.9,-1000.0,tib_dog
113,m,117449.76666666666,3187453.233333334,-1500.0,tib_dog
114,a,112670.0,3186146.2,2000.0,tib_dog
114,b,116184.4,3187981.6,-1000.0,tib_dog
114,c,116309.6,3186125.3,0.0,tib_dog
114,m,115054.66666666667,3186751.0333333337,333.3333333333333,tib_dog
115,a,107917.1,3186682.9,4004.0,tib_dog
115,b,111001.4,3188565.6,2000.0,tib_dog
115,c,109259.8,3185541.3,4000.0,tib_dog
115,m,109392.76666666666,3186929.9333333336,3334.6666666666665,tib_dog
116,a,119313.0,3187272.5,-2500.0,tib_dog
116,b,122107.9,3188565.6,-5000.0,tib_dog
116,c,120230.8,3186313.0,-2500.0,tib_dog
116,m,120550.56666666667,3187383.6999999997,-3333.3333333333335,tib_dog
117,a,106298.0,3189399.9,4000.0,tib_dog
117,b,107466.0,3187793.9,4000.0,tib_dog
117,c,105781.4,3187903.3,4494.0,tib_dog
117,m,106515.13333333335,3188365.6999999997,4164.666666666667,tib_dog
118,a,125632.8,3188252.7,-7500.0,tib_dog
118,b,128365.1,3187919.0,-10000.0,tib_dog
118,c,126884.3,3186876.2,-7500.0,tib_dog
118,m,126960.73333333334,3187682.6333333333,-8333.333333333334,tib_dog
119,a,104781.4,3189106.7,4428.0,tib_dog
119,b,106298.0,3189399.9,4000.0,tib_dog
119,c,105781.4,3187903.3,4494.0,tib_dog
119,m,105620.26666666666,3188803.2999999993,4307.333333333333,tib_dog
120,a,107466.0,3187793.9,4000.0,tib_dog
120,b,111001.4,3188565.6,2000.0,tib_dog
120,c,107917.1,3186682.9,4004.0,tib_dog
120,m,108794.83333333333,3187680.8000000003,3334.6666666666665,tib_dog
121,a,113514.7,3189671.1,0.0,tib_dog
121,b,116184.4,3187981.6,-1000.0,tib_dog
121,c,112670.0,3186146.2,2000.0,tib_dog
121,m,114123.03333333333,3187932.966666667,333.3333333333333,tib_dog
122,a,127030.3,3189796.2,-10000.0,tib_dog
122,b,128365.1,3187919.0,-10000.0,tib_dog
122,c,125632.8,3188252.7,-7500.0,tib_dog
122,m,127009.40000000001,3188655.966666667,-9166.666666666666,tib_dog
123,a,111001.4,3188565.6,2000.0,tib_dog
