tri,vertex,x,y,z,fault_name
211,c,-83541.5382481498,3394402.0927499323,-20506.0,gurla
211,m,-82285.09288371944,3395839.5361087625,-18807.0,gurla
212,a,-66974.6653941834,3397335.9585413113,-4953.0,gurla
212,b,-65779.0081596727,3391577.9152450687,-677.0,gurla
212,c,-69559.119979332,3395704.591895813,-5025.0,gurla
212,m,-67437.59784439603,3394872.8218940645,-3551.6666666666665,gurla
213,a,-66974.6653941834,3397335.9585413113,-4953.0,gurla
213,b,-63266.1994595304,3393255.6705462583,-667.0,gurla
213,c,-65779.0081596727,3391577.9152450687,-677.0,gurla
213,m,-65339.95767112883,3394056.5147775463,-2099.0,gurla
214,a,-66974.6653941834,3397335.9585413113,-4953.0,gurla
214,b,-64272.4307668001,3398313.508607357,-5043.0,gurla
214,c,-63266.1994595304,3393255.6705462583,-667.0,gurla
214,m,-64837.76520683797,3396301.7125649755,-3554.3333333333335,gurla
215,a,-73899.5129300781,3398468.7775369645,-10176.0,gurla
215,b,-71965.8986605766,3393592.8468843675,-5566.0,gurla
215,c,-76395.4249870619,3395655.514393992,-10619.0,gurla
215,m,-74086.94552590552,3395905.7129384414,-8787.0,gurla
216,a,-64272.4307668001,3398313.508607357,-5043.0,gurla
216,b,-60834.8598373203,3394354.5073267035,-584.0,gurla
216,c,-63266.1994595304,3393255.6705462583,-667.0,gurla
216,m,-62791.16335455026,3395307.89549344,-2098.0,gurla
217,a,-57750.171528641,3394427.9228119487,-250.0,gurla
217,b,-56000.9874611255,3398590.1459737336,-5231.0,gurla
217,c,-55071.6335814662,3394464.7500581187,-198.0,gurla
217,m,-56274.264190410904,3395827.606281267,-1893.0,gurla
218,a,-60834.8598373203,3394354.5073267035,-584.0,gurla
218,b,-58449.9135583562,3398540.166611042,-5034.0,gurla
218,c,-57750.171528641,3394427.9228119487,-250.0,gurla
218,m,-59011.64830810583,3395774.198916564,-1956.0,gurla
219,a,-36005.5559362164,3395594.4588912325,-445.0,gurla
219,b,-33073.1615325484,3398078.276309367,-5445.0,gurla
219,c,-33938.8811973487,3395000.2392779626,-445.0,gurla
219,m,-34339.19955537117,3396224.324826187,-2111.6666666666665,gurla
220,a,-35469.3677247538,3398550.525612838,-5445.0,gurla
220,b,-33073.1615325484,3398078.276309367,-5445.0,gurla
220,c,-36005.5559362164,3395594.4588912325,-445.0,gurla
220,m,-34849.36173117287,3397407.753604479,-3778.3333333333335,gurla
221,a,-56000.9874611255,3398590.1459737336,-5231.0,gurla
221,b,-52991.2665655549,3395641.5429395507,-282.0,gurla
221,c,-55071.6335814662,3394464.7500581187,-198.0,gurla
221,m,-54687.962536048864,3396232.1463238006,-1903.6666666666667,gurla
222,a,-58449.9135583562,3398540.166611042,-5034.0,gurla
222,b,-56000.9874611255,3398590.1459737336,-5231.0,gurla
222,c,-57750.171528641,3394427.9228119487,-250.0,gurla
222,m,-57400.35751604091,3397186.078465575,-3505.0,gurla
223,a,-61143.9510660381,3398680.248939813,-5284.0,gurla
223,b,-58449.9135583562,3398540.166611042,-5034.0,gurla
223,c,-60834.8598373203,3394354.5073267035,-584.0,gurla
223,m,-60142.90815390487,3397191.640959186,-3634.0,gurla
224,a,-64272.4307668001,3398313.508607357,-5043.0,gurla
224,b,-61143.9510660381,3398680.248939813,-5284.0,gurla
224,c,-60834.8598373203,3394354.5073267035,-584.0,gurla
224,m,-62083.74722338617,3397116.088291291,-3637.0,gurla
225,a,-73899.5129300781,3398468.7775369645,-10176.0,gurla
225,b,-69559.119979332,3395704.591895813,-5025.0,gurla
225,c,-71965.8986605766,3393592.8468843675,-5566.0,gurla
225,m,-71808.17718999558,3395922.072105715,-6922.333333333333,gurla
226,a,-37994.5094841212,3395699.164058553,-445.0,gurla
226,b,-35469.3677247538,3398550.525612838,-5445.0,gurla
226,c,-36005.5559362164,3395594.4588912325,-445.0,gurla
226,m,-36489.8110483638,3396614.716187542,-2111.6666666666665,gurla
227,a,-37735.4617665653,3399075.726827565,-5445.0,gurla
227,b,-35469.3677247538,3398550.525612838,-5445.0,gurla
227,c,-37994.5094841212,3395699.164058553,-445.0,gurla
227,m,-37066.44632514677,3397775.138832985,-3778.3333333333335,gurla
228,a,-78501.717408202,3399291.1620220933,-14931.0,gurla
228,b,-76395.4249870619,3395655.514393992,-10619.0,gurla
228,c,-80352.1560571813,3396021.9181065955,-15561.0,gurla
228,m,-78416.43281748173,3396989.5315075605,-13703.666666666666,gurla
229,a,-40177.5144855351,3399139.1330605927,-5445.0,gurla
229,b,-37994.5094841212,3395699.164058553,-445.0,gurla
229,c,-40461.6895932303,3395822.634557219,-351.0,gurla
229,m,-39544.57118762886,3396886.977225455,-2080.3333333333335,gurla
230,a,-56000.9874611255,3398590.1459737336,-5231.0,gurla
230,b,-53518.9592769089,3399286.9387747077,-5455.0,gurla
230,c,-52991.2665655549,3395641.5429395507,-282.0,gurla
230,m,-54170.404434529766,3397839.542562664,-3656.0,gurla
231,a,-53518.9592769089,3399286.9387747077,-5455.0,gurla
231,b,-51133.6518501016,3396421.6028249743,-319.0,gurla
231,c,-52991.2665655549,3395641.5429395507,-282.0,gurla
231,m,-52547.95923085514,3397116.694846411,-2018.6666666666667,gurla
232,a,-40177.5144855351,3399139.1330605927,-5445.0,gurla
232,b,-37735.4617665653,3399075.726827565,-5445.0,gurla
232,c,-37994.5094841212,3395699.164058553,-445.0,gurla
232,m,-38635.82857874053,3397971.34131557,-3778.3333333333335,gurla
233,a,-48909.1332896203,3396483.0715382295,-239.0,gurla
233,b,-46481.7050992323,3399398.5195600423,-5427.0,gurla
233,c,-46151.5099236383,3396109.5472156717,-198.0,gurla
233,m,-47180.7827708303,3397330.379437981,-1954.6666666666667,gurla
234,a,-42976.3419384788,3396007.4044917887,-309.0,gurla
234,b,-40177.5144855351,3399139.1330605927,-5445.0,gurla
234,c,-40461.6895932303,3395822.634557219,-351.0,gurla
234,m,-41205.18200574807,3396989.7240365334,-2035.0,gurla
235,a,-73899.5129300781,3398468.7775369645,-10176.0,gurla
235,b,-71034.6930043407,3399612.841237857,-9789.0,gurla
235,c,-69559.119979332,3395704.591895813,-5025.0,gurla
235,m,-71497.7753045836,3397928.7368902117,-8330.0,gurla
236,a,-43023.1783703975,3399282.34526736,-5185.0,gurla
236,b,-40177.5144855351,3399139.1330605927,-5445.0,gurla
236,c,-42976.3419384788,3396007.4044917887,-309.0,gurla
236,m,-42059.011598137135,3398142.960939914,-3646.3333333333335,gurla
237,a,-46151.5099236383,3396109.5472156717,-198.0,gurla
237,b,-43023.1783703975,3399282.34526736,-5185.0,gurla
237,c,-42976.3419384788,3396007.4044917887,-309.0,gurla
237,m,-44050.3434108382,3397133.0989916064,-1897.3333333333333,gurla
238,a,-53518.9592769089,3399286.9387747077,-5455.0,gurla
238,b,-51500.7394554643,3399890.1875766064,-5455.0,gurla
238,c,-51133.6518501016,3396421.6028249743,-319.0,gurla
238,m,-52051.116860824935,3398532.9097254295,-3743.0,gurla
239,a,-51133.6518501016,3396421.6028249743,-319.0,gurla
239,b,-49312.5451563935,3399837.158958684,-5455.0,gurla
239,c,-48909.1332896203,3396483.0715382295,-239.0,gurla
239,m,-49785.11009870513,3397580.611107296,-2004.3333333333333,gurla
240,a,-46481.7050992323,3399398.5195600423,-5427.0,gurla
240,b,-43023.1783703975,3399282.34526736,-5185.0,gurla
240,c,-46151.5099236383,3396109.5472156717,-198.0,gurla
240,m,-45218.79779775604,3398263.4706810247,-3603.3333333333335,gurla
241,a,-82258.0814165684,3399780.4061307907,-20335.0,gurla
241,b,-80352.1560571813,3396021.9181065955,-15561.0,gurla
241,c,-82961.5843458272,3397094.597469759,-20354.0,gurla
241,m,-81857.27393985896,3397632.3072357154,-18750.0,gurla
242,a,-51500.7394554643,3399890.1875766064,-5455.0,gurla
242,b,-49312.5451563935,3399837.158958684,-5455.0,gurla
242,c,-51133.6518501016,3396421.6028249743,-319.0,gurla
242,m,-50648.97882065314,3398716.3164534215,-3743.0,gurla
243,a,-49312.5451563935,3399837.158958684,-5455.0,gurla
243,b,-46481.7050992323,3399398.5195600423,-5427.0,gurla
243,c,-48909.1332896203,3396483.0715382295,-239.0,gurla
243,m,-48234.461181748695,3398572.916685652,-3707.0,gurla
244,a,-71034.6930043407,3399612.841237857,-9789.0,gurla
244,b,-66974.6653941834,3397335.9585413113,-4953.0,gurla
244,c,-69559.119979332,3395704.591895813,-5025.0,gurla
244,m,-69189.49279261871,3397551.130558327,-6589.0,gurla
245,a,-82258.0814165684,3399780.4061307907,-20335.0,gurla
245,b,-78501.717408202,3399291.1620220933,-14931.0,gurla
245,c,-80352.1560571813,3396021.9181065955,-15561.0,gurla
245,m,-80370.65162731723,3398364.4954198264,-16942.333333333332,gurla
246,a,-78501.717408202,3399291.1620220933,-14931.0,gurla
246,b,-73899.5129300781,3398468.7775369645,-10176.0,gurla
246,c,-76395.4249870619,3395655.514393992,-10619.0,gurla
246,m,-76265.55177511399,3397805.1513176835,-11908.666666666666,gurla
247,a,-35469.3677247538,3398550.525612838,-5445.0,gurla
247,b,-32830.5504872233,3399891.695428874,-10445.0,gurla
247,c,-33073.1615325484,3398078.276309367,-5445.0,gurla
247,m,-33791.0265815085,3398840.1657836926,-7111.666666666667,gurla
248,a,-71034.6930043407,3399612.841237857,-9789.0,gurla
248,b,-68132.1843126821,3400519.8526058,-9914.0,gurla
248,c,-66974.6653941834,3397335.9585413113,-4953.0,gurla
248,m,-68713.84757040207,3399156.2174616563,-8218.666666666666,gurla
249,a,-35059.3067600213,3400650.0745431324,-10445.0,gurla
249,b,-32830.5504872233,3399891.695428874,-10445.0,gurla
249,c,-35469.3677247538,3398550.525612838,-5445.0,gurla
249,m,-34453.07499066613,3399697.431861615,-8778.333333333334,gurla
250,a,-66974.6653941834,3397335.9585413113,-4953.0,gurla
250,b,-65156.4402423745,3400893.4118200135,-10095.0,gurla
250,c,-64272.4307668001,3398313.508607357,-5043.0,gurla
250,m,-65467.84546778599,3398847.626322894,-6697.0,gurla
251,a,-37735.4617665653,3399075.726827565,-5445.0,gurla
251,b,-35059.3067600213,3400650.0745431324,-10445.0,gurla
251,c,-35469.3677247538,3398550.525612838,-5445.0,gurla
251,m,-36088.04541711347,3399425.4423278454,-7111.666666666667,gurla
252,a,-68132.1843126821,3400519.8526058,-9914.0,gurla
252,b,-65156.4402423745,3400893.4118200135,-10095.0,gurla
252,c,-66974.6653941834,3397335.9585413113,-4953.0,gurla
252,m,-66754.42998308,3399583.074322375,-8320.666666666666,gurla
253,a,-37576.0574551305,3401246.6900889985,-10445.0,gurla
253,b,-35059.3067600213,3400650.0745431324,-10445.0,gurla
253,c,-37735.4617665653,3399075.726827565,-5445.0,gurla
253,m,-36790.27532723904,3400324.1638198984,-8778.333333333334,gurla
254,a,-76141.8372258694,3401673.133224225,-14912.0,gurla
254,b,-73899.5129300781,3398468.7775369645,-10176.0,gurla
254,c,-78501.717408202,3399291.1620220933,-14931.0,gurla
254,m,-76181.02252138317,3399811.0242610946,-13339.666666666666,gurla
255,a,-64272.4307668001,3398313.508607357,-5043.0,gurla
255,b,-62365.9094183362,3401630.9222763395,-10233.0,gurla
255,c,-61143.9510660381,3398680.248939813,-5284.0,gurla
255,m,-62594.0970837248,3399541.5599411703,-6853.333333333333,gurla
256,a,-61143.9510660381,3398680.248939813,-5284.0,gurla
256,b,-59256.8696300251,3401645.5372598413,-10455.0,gurla
256,c,-58449.9135583562,3398540.166611042,-5034.0,gurla
256,m,-59616.911418139796,3399621.9842702323,-6924.333333333333,gurla
257,a,-40177.5144855351,3399139.1330605927,-5445.0,gurla
257,b,-37576.0574551305,3401246.6900889985,-10445.0,gurla
257,c,-37735.4617665653,3399075.726827565,-5445.0,gurla
257,m,-38496.344569076966,3399820.5166590526,-7111.666666666667,gurla
258,a,-56151.0562628852,3401602.292423757,-10455.0,gurla
258,b,-53518.9592769089,3399286.9387747077,-5455.0,gurla
258,c,-56000.9874611255,3398590.1459737336,-5231.0,gurla
258,m,-55223.6676669732,3399826.4590573995,-7047.0,gurla
259,a,-58449.9135583562,3398540.166611042,-5034.0,gurla
259,b,-56151.0562628852,3401602.292423757,-10455.0,gurla
259,c,-56000.9874611255,3398590.1459737336,-5231.0,gurla
259,m,-56867.3190941223,3399577.535002844,-6906.666666666667,gurla
260,a,-65156.4402423745,3400893.4118200135,-10095.0,gurla
260,b,-62365.9094183362,3401630.9222763395,-10233.0,gurla
260,c,-64272.4307668001,3398313.508607357,-5043.0,gurla
260,m,-63931.59347583693,3400279.280901237,-8457.0,gurla
261,a,-35059.3067600213,3400650.0745431324,-10445.0,gurla
261,b,-32717.8879744914,3401440.4054077854,-15445.0,gurla
261,c,-32830.5504872233,3399891.695428874,-10445.0,gurla
261,m,-33535.915073912,3400660.7251265976,-12111.666666666666,gurla
262,a,-45334.289400558,3401931.8339572935,-10455.0,gurla
262,b,-43023.1783703975,3399282.34526736,-5185.0,gurla
262,c,-46481.7050992323,3399398.5195600423,-5427.0,gurla
262,m,-44946.390956729265,3400204.232928232,-7022.333333333333,gurla
263,a,-40256.8450523344,3401616.612109651,-10350.0,gurla
263,b,-37576.0574551305,3401246.6900889985,-10445.0,gurla
263,c,-40177.5144855351,3399139.1330605927,-5445.0,gurla
263,m,-39336.80566433333,3400667.478419747,-8746.666666666666,gurla
264,a,-43023.1783703975,3399282.34526736,-5185.0,gurla
264,b,-40256.8450523344,3401616.612109651,-10350.0,gurla
264,c,-40177.5144855351,3399139.1330605927,-5445.0,gurla
264,m,-41152.512636089,3400012.6968125347,-6993.333333333333,gurla
265,a,-42797.0291466067,3401744.546436685,-10192.0,gurla
265,b,-40256.8450523344,3401616.612109651,-10350.0,gurla
265,c,-43023.1783703975,3399282.34526736,-5185.0,gurla
265,m,-42025.68418977954,3400881.1679378985,-8575.666666666666,gurla
266,a,-48379.6380628217,3402145.6326738107,-10455.0,gurla
266,b,-46481.7050992323,3399398.5195600423,-5427.0,gurla
266,c,-49312.5451563935,3399837.158958684,-5455.0,gurla
266,m,-48057.96277281583,3400460.4370641788,-7112.333333333333,gurla
267,a,-59256.8696300251,3401645.5372598413,-10455.0,gurla
267,b,-56151.0562628852,3401602.292423757,-10455.0,gurla
267,c,-58449.9135583562,3398540.166611042,-5034.0,gurla
267,m,-57952.61315042217,3400595.99876488,-8648.0,gurla
268,a,-45334.289400558,3401931.8339572935,-10455.0,gurla
268,b,-42797.0291466067,3401744.546436685,-10192.0,gurla
268,c,-43023.1783703975,3399282.34526736,-5185.0,gurla
268,m,-43718.165639187406,3400986.2418871126,-8610.666666666666,gurla
269,a,-82258.0814165684,3399780.4061307907,-20335.0,gurla
269,b,-79762.0936298938,3402369.4130964177,-20110.0,gurla
269,c,-78501.717408202,3399291.1620220933,-14931.0,gurla
269,m,-80173.96415155474,3400480.327083101,-18458.666666666668,gurla
270,a,-62365.9094183362,3401630.9222763395,-10233.0,gurla
270,b,-59256.8696300251,3401645.5372598413,-10455.0,gurla
270,c,-61143.9510660381,3398680.248939813,-5284.0,gurla
270,m,-60922.243371466466,3400652.236158665,-8657.333333333334,gurla
271,a,-34971.8147542224,3402196.8770631943,-15445.0,gurla
271,b,-32717.8879744914,3401440.4054077854,-15445.0,gurla
271,c,-35059.3067600213,3400650.0745431324,-10445.0,gurla
271,m,-34249.66982957837,3401429.119004704,-13778.333333333334,gurla
272,a,-56151.0562628852,3401602.292423757,-10455.0,gurla
272,b,-53809.9723974616,3402541.810869268,-10455.0,gurla
272,c,-53518.9592769089,3399286.9387747077,-5455.0,gurla
272,m,-54493.329312418566,3401143.680689244,-8788.333333333334,gurla
273,a,-53809.9723974616,3402541.810869268,-10455.0,gurla
273,b,-51500.7394554643,3399890.1875766064,-5455.0,gurla
273,c,-53518.9592769089,3399286.9387747077,-5455.0,gurla
273,m,-52943.223709944934,3400572.979073527,-7121.666666666667,gurla
274,a,-51102.1197900107,3402697.1767520183,-10455.0,gurla
274,b,-49312.5451563935,3399837.158958684,-5455.0,gurla
274,c,-51500.7394554643,3399890.1875766064,-5455.0,gurla
274,m,-50638.468133956165,3400808.1744291033,-7121.666666666667,gurla
275,a,-37576.0574551305,3401246.6900889985,-10445.0,gurla
275,b,-34971.8147542224,3402196.8770631943,-15445.0,gurla
275,c,-35059.3067600213,3400650.0745431324,-10445.0,gurla
275,m,-35869.05965645807,3401364.547231775,-12111.666666666666,gurla
276,a,-48379.6380628217,3402145.6326738107,-10455.0,gurla
276,b,-45334.289400558,3401931.8339572935,-10455.0,gurla
276,c,-46481.7050992323,3399398.5195600423,-5427.0,gurla
276,m,-46731.87752087067,3401158.6620637155,-8779.0,gurla
277,a,-73411.354565875,3402888.927001334,-14916.0,gurla
277,b,-71034.6930043407,3399612.841237857,-9789.0,gurla
277,c,-73899.5129300781,3398468.7775369645,-10176.0,gurla
277,m,-72781.85350009793,3400323.5152587183,-11627.0,gurla
278,a,-76141.8372258694,3401673.133224225,-14912.0,gurla
278,b,-73411.354565875,3402888.927001334,-14916.0,gurla
278,c,-73899.5129300781,3398468.7775369645,-10176.0,gurla
278,m,-74484.23490727415,3401010.2792541743,-13334.666666666666,gurla
279,a,-51102.1197900107,3402697.1767520183,-10455.0,gurla
279,b,-48379.6380628217,3402145.6326738107,-10455.0,gurla
279,c,-49312.5451563935,3399837.158958684,-5455.0,gurla
279,m,-49598.1010030753,3401559.9894615044,-8788.333333333334,gurla
280,a,-53809.9723974616,3402541.810869268,-10455.0,gurla
280,b,-51102.1197900107,3402697.1767520183,-10455.0,gurla
280,c,-51500.7394554643,3399890.1875766064,-5455.0,gurla
280,m,-52137.610547645534,3401709.7250659647,-8788.333333333334,gurla
281,a,-79762.0936298938,3402369.4130964177,-20110.0,gurla
281,b,-76141.8372258694,3401673.133224225,-14912.0,gurla
281,c,-78501.717408202,3399291.1620220933,-14931.0,gurla
281,m,-78135.2160879884,3401111.2361142454,-16651.0,gurla
282,a,-34971.8147542224,3402196.8770631943,-15445.0,gurla
282,b,-32661.2480648161,3402583.4457082595,-20445.0,gurla
282,c,-32717.8879744914,3401440.4054077854,-15445.0,gurla
282,m,-33450.31693117663,3402073.576059746,-17111.666666666668,gurla
283,a,-40256.8450523344,3401616.612109651,-10350.0,gurla
283,b,-37668.6601306468,3402761.1608105614,-15445.0,gurla
283,c,-37576.0574551305,3401246.6900889985,-10445.0,gurla
283,m,-38500.52087937057,3401874.82100307,-12080.0,gurla
284,a,-37668.6601306468,3402761.1608105614,-15445.0,gurla
284,b,-34971.8147542224,3402196.8770631943,-15445.0,gurla
284,c,-37576.0574551305,3401246.6900889985,-10445.0,gurla
284,m,-36738.84411333324,3402068.2426542514,-13778.333333333334,gurla
285,a,-70530.3398712921,3403452.3005467136,-15194.0,gurla
285,b,-68132.1843126821,3400519.8526058,-9914.0,gurla
285,c,-71034.6930043407,3399612.841237857,-9789.0,gurla
285,m,-69899.07239610497,3401194.998130124,-11632.333333333334,gurla
286,a,-67294.0907892393,3403710.970537664,-15188.0,gurla
286,b,-65156.4402423745,3400893.4118200135,-10095.0,gurla
286,c,-68132.1843126821,3400519.8526058,-9914.0,gurla
286,m,-66860.9051147653,3401708.078321159,-11732.333333333334,gurla
287,a,-73411.354565875,3402888.927001334,-14916.0,gurla
287,b,-70530.3398712921,3403452.3005467136,-15194.0,gurla
287,c,-71034.6930043407,3399612.841237857,-9789.0,gurla
287,m,-71658.79581383592,3401984.689595302,-13299.666666666666,gurla
288,a,-42797.0291466067,3401744.546436685,-10192.0,gurla
288,b,-40427.1239988081,3403329.2652589967,-15315.0,gurla
288,c,-40256.8450523344,3401616.612109651,-10350.0,gurla
288,m,-41160.33273258307,3402230.1412684447,-11952.333333333334,gurla
289,a,-45334.289400558,3401931.8339572935,-10455.0,gurla
289,b,-43686.8639362246,3403780.2200982156,-15351.0,gurla
289,c,-42797.0291466067,3401744.546436685,-10192.0,gurla
289,m,-43939.39416112977,3402485.5334973983,-11999.333333333334,gurla
290,a,-34914.9198008931,3403339.9396591717,-20445.0,gurla
290,b,-32661.2480648161,3402583.4457082595,-20445.0,gurla
290,c,-34971.8147542224,3402196.8770631943,-15445.0,gurla
290,m,-34182.66087331053,3402706.7541435417,-18778.333333333332,gurla
291,a,-65156.4402423745,3400893.4118200135,-10095.0,gurla
291,b,-63934.6063705354,3403964.1001280514,-15356.0,gurla
291,c,-62365.9094183362,3401630.9222763395,-10233.0,gurla
291,m,-63818.9853437487,3402162.8114081346,-11894.666666666666,gurla
292,a,-40427.1239988081,3403329.2652589967,-15315.0,gurla
292,b,-37668.6601306468,3402761.1608105614,-15445.0,gurla
292,c,-40256.8450523344,3401616.612109651,-10350.0,gurla
292,m,-39450.876393929764,3402569.0127264024,-13703.333333333334,gurla
293,a,-60888.1604527359,3404162.916705668,-15455.0,gurla
293,b,-59256.8696300251,3401645.5372598413,-10455.0,gurla
293,c,-62365.9094183362,3401630.9222763395,-10233.0,gurla
293,m,-60836.979833699064,3402479.792080616,-12047.666666666666,gurla
294,a,-37668.6601306468,3402761.1608105614,-15445.0,gurla
294,b,-34914.9198008931,3403339.9396591717,-20445.0,gurla
294,c,-34971.8147542224,3402196.8770631943,-15445.0,gurla
294,m,-35851.79822858743,3402765.992510976,-17111.666666666668,gurla
295,a,-57969.2794244854,3404297.537151409,-15455.0,gurla
295,b,-56151.0562628852,3401602.292423757,-10455.0,gurla
295,c,-59256.8696300251,3401645.5372598413,-10455.0,gurla
295,m,-57792.40177246523,3402515.122278336,-12121.666666666666,gurla
296,a,-79762.0936298938,3402369.4130964177,-20110.0,gurla
296,b,-77487.2170310321,3404325.5683539556,-20141.0,gurla
296,c,-76141.8372258694,3401673.133224225,-14912.0,gurla
296,m,-77797.04929559842,3402789.371558199,-18387.666666666668,gurla
297,a,-37233.696736405,3404028.5954858824,-20445.0,gurla
297,b,-34914.9198008931,3403339.9396591717,-20445.0,gurla
297,c,-37668.6601306468,3402761.1608105614,-15445.0,gurla
297,m,-36605.75888931497,3403376.5653185383,-18778.333333333332,gurla
298,a,-70530.3398712921,3403452.3005467136,-15194.0,gurla
298,b,-67294.0907892393,3403710.970537664,-15188.0,gurla
298,c,-68132.1843126821,3400519.8526058,-9914.0,gurla
298,m,-68652.20499107116,3402561.0412300588,-13432.0,gurla
299,a,-48379.6380628217,3402145.6326738107,-10455.0,gurla
299,b,-46016.2417737091,3404256.5093766525,-15455.0,gurla
299,c,-45334.289400558,3401931.8339572935,-10455.0,gurla
299,m,-46576.72307902961,3402777.992002586,-12121.666666666666,gurla
300,a,-39247.0128504104,3404630.837609137,-20372.0,gurla
300,b,-37668.6601306468,3402761.1608105614,-15445.0,gurla
300,c,-40427.1239988081,3403329.2652589967,-15315.0,gurla
300,m,-39114.2656599551,3403573.7545595653,-17044.0,gurla
301,a,-46016.2417737091,3404256.5093766525,-15455.0,gurla
301,b,-43686.8639362246,3403780.2200982156,-15351.0,gurla
301,c,-45334.289400558,3401931.8339572935,-10455.0,gurla
301,m,-45012.465036830574,3403322.8544773874,-13753.666666666666,gurla
302,a,-51102.1197900107,3402697.1767520183,-10455.0,gurla
302,b,-48668.9814768923,3404463.304465619,-15455.0,gurla
302,c,-48379.6380628217,3402145.6326738107,-10455.0,gurla
302,m,-49383.579776574894,3403102.0379638164,-12121.666666666666,gurla
303,a,-67294.0907892393,3403710.970537664,-15188.0,gurla
303,b,-63934.6063705354,3403964.1001280514,-15356.0,gurla
303,c,-65156.4402423745,3400893.4118200135,-10095.0,gurla
303,m,-65461.71246738307,3402856.160828576,-13546.333333333334,gurla
304,a,-43686.8639362246,3403780.2200982156,-15351.0,gurla
304,b,-40427.1239988081,3403329.2652589967,-15315.0,gurla
304,c,-42797.0291466067,3401744.546436685,-10192.0,gurla
304,m,-42303.672360546465,3402951.3439312987,-13619.333333333334,gurla
305,a,-39247.0128504104,3404630.837609137,-20372.0,gurla
305,b,-37233.696736405,3404028.5954858824,-20445.0,gurla
305,c,-37668.6601306468,3402761.1608105614,-15445.0,gurla
305,m,-38049.78990582073,3403806.8646351937,-18754.0,gurla
306,a,-63934.6063705354,3403964.1001280514,-15356.0,gurla
306,b,-60888.1604527359,3404162.916705668,-15455.0,gurla
306,c,-62365.9094183362,3401630.9222763395,-10233.0,gurla
306,m,-62396.22541386917,3403252.6463700198,-13681.333333333334,gurla
307,a,-60888.1604527359,3404162.916705668,-15455.0,gurla
307,b,-57969.2794244854,3404297.537151409,-15455.0,gurla
307,c,-59256.8696300251,3401645.5372598413,-10455.0,gurla
307,m,-59371.436502415476,3403368.6637056395,-13788.333333333334,gurla
308,a,-48668.9814768923,3404463.304465619,-15455.0,gurla
308,b,-46016.2417737091,3404256.5093766525,-15455.0,gurla
308,c,-48379.6380628217,3402145.6326738107,-10455.0,gurla
308,m,-47688.28710447437,3403621.8155053607,-13788.333333333334,gurla
309,a,-56151.0562628852,3401602.292423757,-10455.0,gurla
309,b,-55140.9567051379,3405082.4065878605,-15455.0,gurla
309,c,-53809.9723974616,3402541.810869268,-10455.0,gurla
309,m,-55033.99512182823,3403075.5032936283,-12121.666666666666,gurla
310,a,-75394.1743385916,3405216.69658898,-20271.0,gurla
310,b,-73411.354565875,3402888.927001334,-14916.0,gurla
310,c,-76141.8372258694,3401673.133224225,-14912.0,gurla
310,m,-74982.45537677867,3403259.5856048465,-16699.666666666668,gurla
311,a,-53809.9723974616,3402541.810869268,-10455.0,gurla
311,b,-51615.9585561552,3404972.431775332,-15455.0,gurla
311,c,-51102.1197900107,3402697.1767520183,-10455.0,gurla
311,m,-52176.0169145425,3403403.8064655396,-12121.666666666666,gurla
312,a,-77487.2170310321,3404325.5683539556,-20141.0,gurla
312,b,-75394.1743385916,3405216.69658898,-20271.0,gurla
312,c,-76141.8372258694,3401673.133224225,-14912.0,gurla
312,m,-76341.07619849771,3403738.4660557206,-18441.333333333332,gurla
313,a,-43686.8639362246,3403780.2200982156,-15351.0,gurla
313,b,-41692.5339618317,3405255.2892474188,-20114.0,gurla
313,c,-40427.1239988081,3403329.2652589967,-15315.0,gurla
313,m,-41935.5072989548,3404121.5915348767,-16926.666666666668,gurla
314,a,-57969.2794244854,3404297.537151409,-15455.0,gurla
314,b,-55140.9567051379,3405082.4065878605,-15455.0,gurla
314,c,-56151.0562628852,3401602.292423757,-10455.0,gurla
314,m,-56420.430797502835,3403660.7453876752,-13788.333333333334,gurla
315,a,-51615.9585561552,3404972.431775332,-15455.0,gurla
315,b,-48668.9814768923,3404463.304465619,-15455.0,gurla
315,c,-51102.1197900107,3402697.1767520183,-10455.0,gurla
315,m,-50462.35327435273,3404044.3043309897,-13788.333333333334,gurla
316,a,-41692.5339618317,3405255.2892474188,-20114.0,gurla
316,b,-39247.0128504104,3404630.837609137,-20372.0,gurla
316,c,-40427.1239988081,3403329.2652589967,-15315.0,gurla
316,m,-40455.55693701673,3404405.130705184,-18600.333333333332,gurla
317,a,-46016.2417737091,3404256.5093766525,-15455.0,gurla
317,b,-43839.9048894368,3405650.3479463886,-20352.0,gurla
317,c,-43686.8639362246,3403780.2200982156,-15351.0,gurla
317,m,-44514.33686645684,3404562.359140419,-17052.666666666668,gurla
318,a,-43839.9048894368,3405650.3479463886,-20352.0,gurla
318,b,-41692.5339618317,3405255.2892474188,-20114.0,gurla
318,c,-43686.8639362246,3403780.2200982156,-15351.0,gurla
318,m,-43073.100929164364,3404895.2857640074,-18605.666666666668,gurla
319,a,-75394.1743385916,3405216.69658898,-20271.0,gurla
319,b,-73123.8030240706,3405955.352849868,-20321.0,gurla
319,c,-73411.354565875,3402888.927001334,-14916.0,gurla
319,m,-73976.44397617907,3404686.992146727,-18502.666666666668,gurla
320,a,-73123.8030240706,3405955.352849868,-20321.0,gurla
320,b,-70530.3398712921,3403452.3005467136,-15194.0,gurla
