depth,dip,east,fault_name,htm_ind,north,point_index,rake,slip_m,strike,zz_stress,xy_stress,xz_stress,yz_stress,xx_stress,yy_stress,tau_dd,tau_ss,sig_nn
-7368.0,11.0,410812.30286486744,galetzka_mainshock,,3006027.60994778,61,107.74963849512008,0.5581281717491064,295.0,25.790684412614233,-2.4879924899272514,-3.0965301822763847,-4.729115314813112,24.319725343206812,17.999737376717892,3.582472980263762,-0.9496964931957578,27.57454306983615
-7368.0,11.0,401800.9488514763,galetzka_mainshock,,3010360.53719913,62,92.99928379487277,0.5104592327316649,295.0,25.078639685784204,-2.4984124845534725,-2.4050818622040704,-4.485757201395568,23.64932197451967,18.28243287583677,3.2599738291292275,-0.3645687127727651,26.70013729307197
-7368.0,11.0,392795.71132357506,galetzka_mainshock,,3014700.217004982,63,113.34572922355568,1.1279443605072017,295.0,24.032611931306647,-2.876488971988966,-2.5839879226808824,-5.321290060060209,23.365515083005906,19.38050030927709,4.333307266388896,-0.029745861869099194,26.024635795247296
-7368.0,11.0,383786.5887697584,galetzka_mainshock,,3019035.6839973056,64,84.17059733975938,0.7749675755288091,295.0,25.060003527272563,-2.821941136165961,-1.8152732074364062,-7.140705187689611,23.613681763876375,20.04321782978289,5.486624111023328,1.43254373752796,27.533584015603882
-7368.0,11.0,374773.67835126055,galetzka_mainshock,,3023378.0567216487,65,56.53819014609397,0.34043607946279725,295.0,28.078518200686297,-2.7713424204886694,-2.3311150811459664,-7.696272667714162,24.031086281986084,20.450525127592044,5.674115259581513,1.1971570270313485,30.728792426726866
-7368.0,11.0,365766.7597442821,galetzka_mainshock,,3027716.190564352,66,87.74065001909969,0.8226695299596308,295.0,29.710928063556345,-2.9731939706049157,-1.9844150012461421,-8.628428467721609,25.284391251729804,21.398190901499554,6.174573835234019,1.8947287858844604,32.59421701683988
-7368.0,11.0,356765.80804813036,galetzka_mainshock,,3032050.103969735,67,106.6426330159738,0.7270565953899325,295.0,34.56445112839309,-3.232732224241527,-1.7202162899433362,-9.518873522321943,25.52400380285777,22.059374153958892,5.982721003341062,2.5618215502436206,37.54561236629675
-7368.0,11.0,347751.1667231568,galetzka_mainshock,,3036391.139220963,68,72.72780617532074,0.9068022417815254,295.0,38.17897926740801,-3.0556386700145737,-2.3810138739959035,-10.040870178747914,27.04237476011413,22.565886166368546,6.157410628896803,2.0948197059024576,41.340339679727684
-7368.0,11.0,338742.4717533645,galetzka_mainshock,,3040728.0209542774,69,95.0798795129662,0.8870340739024628,295.0,40.694728211809064,-2.0923025006941107,-3.080978176305325,-8.377954925665673,28.26547440126539,22.809784811519854,4.779771845121483,0.5925088155720656,43.35285080758209
-7368.0,11.0,329739.85221795354,galetzka_mainshock,,3045071.8470812715,70,88.40430738701012,1.4314551020975126,295.0,39.8405880784333,-2.2672131757781626,-2.0903354488833026,-5.533320612643669,29.77196186857647,23.539898982198626,2.298819560140907,0.258445909756096,41.433947780356114
